department,sector,nivel,year,gender,indicator,value
Pando,Público,Total,2022,Mujeres,Tasa Abandono,1.4708732219681355
Pando,Privado,Total,2022,Mujeres,Tasa Abandono,1.5812373978563103
Chuquisaca,Total,Total,2022,Mujeres,Tasa Abandono,1.8447070171208095
Chuquisaca,Público,Total,2022,Mujeres,Tasa Abandono,1.9013899816417525
Chuquisaca,Privado,Total,2022,Mujeres,Tasa Abandono,1.1976047904191613
La Paz,Total,Total,2022,Mujeres,Tasa Abandono,1.3203010197265863
La Paz,Público,Total,2022,Mujeres,Tasa Abandono,1.3228710829435149
La Paz,Privado,Total,2022,Mujeres,Tasa Abandono,1.3004658385093173
Cochabamba,Total,Total,2022,Mujeres,Tasa Abandono,1.4924396151076755
Cochabamba,Público,Total,2022,Mujeres,Tasa Abandono,1.5164628410159942
Cochabamba,Privado,Total,2022,Mujeres,Tasa Abandono,1.3319929630560443
Oruro,Total,Total,2022,Mujeres,Tasa Abandono,1.2247600132406486
Oruro,Público,Total,2022,Mujeres,Tasa Abandono,1.2825080156750979
Oruro,Privado,Total,2022,Mujeres,Tasa Abandono,0.46728971962616817
Potosí,Total,Total,2022,Mujeres,Tasa Abandono,1.1512368944014284
Potosí,Público,Total,2022,Mujeres,Tasa Abandono,1.1456859971711473
Potosí,Privado,Total,2022,Mujeres,Tasa Abandono,1.3245033112582782
Tarija,Total,Total,2022,Mujeres,Tasa Abandono,1.2602739726027399
Tarija,Público,Total,2022,Mujeres,Tasa Abandono,1.3119362773808116
Tarija,Privado,Total,2022,Mujeres,Tasa Abandono,0.5102040816326532
Santa Cruz,Total,Total,2022,Mujeres,Tasa Abandono,1.6440438701270481
Santa Cruz,Público,Total,2022,Mujeres,Tasa Abandono,1.5545220160760314
Santa Cruz,Privado,Total,2022,Mujeres,Tasa Abandono,2.1903439765540655
Beni,Total,Total,2022,Mujeres,Tasa Abandono,1.928662716393633
Beni,Público,Total,2022,Mujeres,Tasa Abandono,1.9780500255232227
Beni,Privado,Total,2022,Mujeres,Tasa Abandono,1.4267185473411155
Pando,Total,Total,2022,Mujeres,Tasa Abandono,2.2792022792022792
Pando,Público,Total,2022,Mujeres,Tasa Abandono,2.1729867916489134
Pando,Privado,Total,2022,Mujeres,Tasa Abandono,4.545454545454546
Pando,Total,PRIMARIA,2022,Mujeres,Tasa Abandono,1.0494088115818183
Pando,Público,Total,2022,Mujeres,Tasa Abandono,1.0941788008910747
Pando,Privado,Total,2022,Mujeres,Tasa Abandono,0.6171781244642549
Chuquisaca,Total,Total,2022,Mujeres,Tasa Abandono,1.0922260879484411
Chuquisaca,Público,Total,2022,Mujeres,Tasa Abandono,1.1577695725639916
Chuquisaca,Privado,Total,2022,Mujeres,Tasa Abandono,0.4182754182754185
La Paz,Total,Total,2022,Mujeres,Tasa Abandono,0.9208737424091387
La Paz,Público,Total,2022,Mujeres,Tasa Abandono,0.9838441711164105
La Paz,Privado,Total,2022,Mujeres,Tasa Abandono,0.4419717138103162
Cochabamba,Total,Total,2022,Mujeres,Tasa Abandono,0.8752487421332805
Cochabamba,Público,Total,2022,Mujeres,Tasa Abandono,0.9122649955237203
Cochabamba,Privado,Total,2022,Mujeres,Tasa Abandono,0.5284348263714137
Oruro,Total,Total,2022,Mujeres,Tasa Abandono,0.8930786405358465
Oruro,Público,Total,2022,Mujeres,Tasa Abandono,0.941846824199766
Oruro,Privado,Total,2022,Mujeres,Tasa Abandono,0.2900953170327392
Potosí,Total,Total,2022,Mujeres,Tasa Abandono,1.1091150511598848
Potosí,Público,Total,2022,Mujeres,Tasa Abandono,1.126465914348365
Potosí,Privado,Total,2022,Mujeres,Tasa Abandono,0.5336891260840562
Tarija,Total,Total,2022,Mujeres,Tasa Abandono,0.9499703134277093
Tarija,Público,Total,2022,Mujeres,Tasa Abandono,1.006621630660158
Tarija,Privado,Total,2022,Mujeres,Tasa Abandono,0.14292520247737017
Santa Cruz,Total,Total,2022,Mujeres,Tasa Abandono,1.1960848022094004
Santa Cruz,Público,Total,2022,Mujeres,Tasa Abandono,1.2240888883842218
Santa Cruz,Privado,Total,2022,Mujeres,Tasa Abandono,0.9594627008875046
Beni,Total,Total,2022,Mujeres,Tasa Abandono,1.4034901888091567
Beni,Público,Total,2022,Mujeres,Tasa Abandono,1.4596678192846182
Beni,Privado,Total,2022,Mujeres,Tasa Abandono,0.6045949214026606
Pando,Total,Total,2022,Mujeres,Tasa Abandono,1.5043290043290083
Pando,Público,Total,2022,Mujeres,Tasa Abandono,1.5790686952512727
Pando,Privado,Total,2022,Mujeres,Tasa Abandono,0.3546099290780142
Pando,Total,SECUNDARIA,2022,Mujeres,Tasa Abandono,2.335628459565293
Pando,Público,Total,2022,Mujeres,Tasa Abandono,2.552408508156313
Pando,Privado,Total,2022,Mujeres,Tasa Abandono,0.5691145890335982
Chuquisaca,Total,Total,2022,Mujeres,Tasa Abandono,3.1197752959272336
Chuquisaca,Público,Total,2022,Mujeres,Tasa Abandono,3.3733604285978194
Chuquisaca,Privado,Total,2022,Mujeres,Tasa Abandono,0.7039774727208745
La Paz,Total,Total,2022,Mujeres,Tasa Abandono,1.8262280764643484
La Paz,Público,Total,2022,Mujeres,Tasa Abandono,2.040419161676641
La Paz,Privado,Total,2022,Mujeres,Tasa Abandono,0.3832383641772974
Cochabamba,Total,Total,2022,Mujeres,Tasa Abandono,2.146206995310207
Cochabamba,Público,Total,2022,Mujeres,Tasa Abandono,2.3425606922522224
Cochabamba,Privado,Total,2022,Mujeres,Tasa Abandono,0.4964658364187146
Oruro,Total,Total,2022,Mujeres,Tasa Abandono,2.2424450549450547
Oruro,Público,Total,2022,Mujeres,Tasa Abandono,2.402660488752712
Oruro,Privado,Total,2022,Mujeres,Tasa Abandono,0.4240882103477523
Potosí,Total,Total,2022,Mujeres,Tasa Abandono,3.550239234449759
Potosí,Público,Total,2022,Mujeres,Tasa Abandono,3.708247784065298
Potosí,Privado,Total,2022,Mujeres,Tasa Abandono,0.16111707841031153
Tarija,Total,Total,2022,Mujeres,Tasa Abandono,2.061200059853354
Tarija,Público,Total,2022,Mujeres,Tasa Abandono,2.1848266998674686
Tarija,Privado,Total,2022,Mujeres,Tasa Abandono,0.3818876159301689
Santa Cruz,Total,Total,2022,Mujeres,Tasa Abandono,2.152842970593444
Santa Cruz,Público,Total,2022,Mujeres,Tasa Abandono,2.3453784819905854
Santa Cruz,Privado,Total,2022,Mujeres,Tasa Abandono,0.8608040692556033
Beni,Total,Total,2022,Mujeres,Tasa Abandono,3.9866401364411432
Beni,Público,Total,2022,Mujeres,Tasa Abandono,4.31433573234778
Beni,Privado,Total,2022,Mujeres,Tasa Abandono,0.5330053300533005
Pando,Total,Total,2022,Mujeres,Tasa Abandono,4.972875226039789
Pando,Público,Total,2022,Mujeres,Tasa Abandono,5.347593582887712
Pando,Privado,Total,2022,Mujeres,Tasa Abandono,0.0
BOLIVIA,Total,Total,2023,Total,Tasa Abandono,1.7209141884354815
BOLIVIA,Público,Total,2023,Total,Tasa Abandono,1.8293572191860599
BOLIVIA,Privado,Total,2023,Total,Tasa Abandono,0.8012207854790824
Chuquisaca,Total,Total,2023,Total,Tasa Abandono,1.9068790406460936
Chuquisaca,Público,Total,2023,Total,Tasa Abandono,2.051884322496669
Chuquisaca,Privado,Total,2023,Total,Tasa Abandono,0.4621003204889325
La Paz,Total,Total,2023,Total,Tasa Abandono,1.4469119656159937
La Paz,Público,Total,2023,Total,Tasa Abandono,1.5773267628214984
La Paz,Privado,Total,2023,Total,Tasa Abandono,0.5481622645953547
Cochabamba,Total,Total,2023,Total,Tasa Abandono,1.5625657857403048
Cochabamba,Público,Total,2023,Total,Tasa Abandono,1.6551542769794567
Cochabamba,Privado,Total,2023,Total,Tasa Abandono,0.8059235380043315
Oruro,Total,Total,2023,Total,Tasa Abandono,1.419621897181593
Oruro,Público,Total,2023,Total,Tasa Abandono,1.521082061357102
Oruro,Privado,Total,2023,Total,Tasa Abandono,0.2662772719464
Potosí,Total,Total,2023,Total,Tasa Abandono,2.0553006321896596
Potosí,Público,Total,2023,Total,Tasa Abandono,2.108087389804529
Potosí,Privado,Total,2023,Total,Tasa Abandono,0.644834998103426
Tarija,Total,Total,2023,Total,Tasa Abandono,1.4703442106098605
Tarija,Público,Total,2023,Total,Tasa Abandono,1.5547384541235498
Tarija,Privado,Total,2023,Total,Tasa Abandono,0.3812199036918141
Santa Cruz,Total,Total,2023,Total,Tasa Abandono,1.7055325161746162
Santa Cruz,Público,Total,2023,Total,Tasa Abandono,1.7767659412515655
Santa Cruz,Privado,Total,2023,Total,Tasa Abandono,1.1961345035006397
Beni,Total,Total,2023,Total,Tasa Abandono,3.0636495143624565
Beni,Público,Total,2023,Total,Tasa Abandono,3.2559503855179592
Beni,Privado,Total,2023,Total,Tasa Abandono,0.7030178326474609
Pando,Total,Total,2023,Total,Tasa Abandono,3.6105617617189654
Pando,Público,Total,2023,Total,Tasa Abandono,3.7761640324647585
Pando,Privado,Total,2023,Total,Tasa Abandono,1.0855405992184108
Pando,Total,INICIAL,2023,Total,Tasa Abandono,1.6440815949467928
Pando,Público,Total,2023,Total,Tasa Abandono,1.6111718323054112
Pando,Privado,Total,2023,Total,Tasa Abandono,1.903637949612598
Chuquisaca,Total,Total,2023,Total,Tasa Abandono,1.3479160508424486
Chuquisaca,Público,Total,2023,Total,Tasa Abandono,1.37527059722399
Chuquisaca,Privado,Total,2023,Total,Tasa Abandono,0.99255583126551
La Paz,Total,Total,2023,Total,Tasa Abandono,1.4499542961608736
La Paz,Público,Total,2023,Total,Tasa Abandono,1.4744089373863445
La Paz,Privado,Total,2023,Total,Tasa Abandono,1.271347248576851
Cochabamba,Total,Total,2023,Total,Tasa Abandono,1.7052101863871678
Cochabamba,Público,Total,2023,Total,Tasa Abandono,1.659620816334067
Cochabamba,Privado,Total,2023,Total,Tasa Abandono,2.0053475935828895
Oruro,Total,Total,2023,Total,Tasa Abandono,1.491198564861531
Oruro,Público,Total,2023,Total,Tasa Abandono,1.5709969788519609
Oruro,Privado,Total,2023,Total,Tasa Abandono,0.46583850931677
Potosí,Total,Total,2023,Total,Tasa Abandono,1.1586884338682906
Potosí,Público,Total,2023,Total,Tasa Abandono,1.141078838174274
Potosí,Privado,Total,2023,Total,Tasa Abandono,1.6736401673640167
Tarija,Total,Total,2023,Total,Tasa Abandono,1.6993613138686143
Tarija,Público,Total,2023,Total,Tasa Abandono,1.7727244941622347
Tarija,Privado,Total,2023,Total,Tasa Abandono,0.6796941376380629
Santa Cruz,Total,Total,2023,Total,Tasa Abandono,1.8621295562174485
Santa Cruz,Público,Total,2023,Total,Tasa Abandono,1.7101110314735886
Santa Cruz,Privado,Total,2023,Total,Tasa Abandono,2.737741725211849
Beni,Total,Total,2023,Total,Tasa Abandono,1.980542043085479
Beni,Público,Total,2023,Total,Tasa Abandono,2.055055182037294
Beni,Privado,Total,2023,Total,Tasa Abandono,1.1984021304926769
Pando,Total,Total,2023,Total,Tasa Abandono,3.316217372700045
Pando,Público,Total,2023,Total,Tasa Abandono,3.406768112650469
Pando,Privado,Total,2023,Total,Tasa Abandono,1.8450184501845022
Pando,Total,PRIMARIA,2023,Total,Tasa Abandono,1.1032039484149259
Pando,Público,Total,2023,Total,Tasa Abandono,1.148353077675613
Pando,Privado,Total,2023,Total,Tasa Abandono,0.6875729995372079
Chuquisaca,Total,Total,2023,Total,Tasa Abandono,0.9858358583295902
Chuquisaca,Público,Total,2023,Total,Tasa Abandono,1.056634999443038
Chuquisaca,Privado,Total,2023,Total,Tasa Abandono,0.26075619295958324
La Paz,Total,Total,2023,Total,Tasa Abandono,0.9239628005589677
La Paz,Público,Total,2023,Total,Tasa Abandono,0.9864914427523139
La Paz,Privado,Total,2023,Total,Tasa Abandono,0.4713821420596921
Cochabamba,Total,Total,2023,Total,Tasa Abandono,0.931416746436179
Cochabamba,Público,Total,2023,Total,Tasa Abandono,0.9630179869475243
Cochabamba,Privado,Total,2023,Total,Tasa Abandono,0.6522673124243258
Oruro,Total,Total,2023,Total,Tasa Abandono,0.7888396077287871
Oruro,Público,Total,2023,Total,Tasa Abandono,0.8262397761156717
Oruro,Privado,Total,2023,Total,Tasa Abandono,0.35101404056162244
Potosí,Total,Total,2023,Total,Tasa Abandono,1.0696755773705837
Potosí,Público,Total,2023,Total,Tasa Abandono,1.0836772377329582
Potosí,Privado,Total,2023,Total,Tasa Abandono,0.6315124723713296
Tarija,Total,Total,2023,Total,Tasa Abandono,1.0069216312436042
Tarija,Público,Total,2023,Total,Tasa Abandono,1.0572701711692538
Tarija,Privado,Total,2023,Total,Tasa Abandono,0.34557235421166327
Santa Cruz,Total,Total,2023,Total,Tasa Abandono,1.2288424058768133
Santa Cruz,Público,Total,2023,Total,Tasa Abandono,1.2489088277218416
Santa Cruz,Privado,Total,2023,Total,Tasa Abandono,1.0670290258626485
Beni,Total,Total,2023,Total,Tasa Abandono,2.0245925811952588
Beni,Público,Total,2023,Total,Tasa Abandono,2.1366582445347717
Beni,Privado,Total,2023,Total,Tasa Abandono,0.44513257209212315
Pando,Total,Total,2023,Total,Tasa Abandono,2.0674588373208276
Pando,Público,Total,2023,Total,Tasa Abandono,2.1568072459665997
Pando,Privado,Total,2023,Total,Tasa Abandono,0.6352087114337567
Pando,Total,SECUNDARIA,2023,Total,Tasa Abandono,2.4488811990261627
Pando,Público,Total,2023,Total,Tasa Abandono,2.682233733937281
Pando,Privado,Total,2023,Total,Tasa Abandono,0.5992685398704524
Chuquisaca,Total,Total,2023,Total,Tasa Abandono,3.099318705376818
Chuquisaca,Público,Total,2023,Total,Tasa Abandono,3.378978870046224
Chuquisaca,Privado,Total,2023,Total,Tasa Abandono,0.5599472990777338
La Paz,Total,Total,2023,Total,Tasa Abandono,1.9929516028962029
La Paz,Público,Total,2023,Total,Tasa Abandono,2.233027716456396
La Paz,Privado,Total,2023,Total,Tasa Abandono,0.4417708431243529
Cochabamba,Total,Total,2023,Total,Tasa Abandono,2.2087998724780777
Cochabamba,Público,Total,2023,Total,Tasa Abandono,2.4124347712329652
Cochabamba,Privado,Total,2023,Total,Tasa Abandono,0.5752487562189055
Oruro,Total,Total,2023,Total,Tasa Abandono,2.0726408133147554
Oruro,Público,Total,2023,Total,Tasa Abandono,2.2543445901110153
Oruro,Privado,Total,2023,Total,Tasa Abandono,0.13394565633371616
Potosí,Total,Total,2023,Total,Tasa Abandono,3.4945259619315774
Potosí,Público,Total,2023,Total,Tasa Abandono,3.633731279519644
Potosí,Privado,Total,2023,Total,Tasa Abandono,0.39619651347068174
Tarija,Total,Total,2023,Total,Tasa Abandono,1.943405724147846
Tarija,Público,Total,2023,Total,Tasa Abandono,2.0733342401336805
Tarija,Privado,Total,2023,Total,Tasa Abandono,0.33645758231194417
Santa Cruz,Total,Total,2023,Total,Tasa Abandono,2.2550194097118963
Santa Cruz,Público,Total,2023,Total,Tasa Abandono,2.469057464457055
Santa Cruz,Privado,Total,2023,Total,Tasa Abandono,0.8334894174939119
Beni,Total,Total,2023,Total,Tasa Abandono,4.737451543070036
Beni,Público,Total,2023,Total,Tasa Abandono,5.095798073048374
Beni,Privado,Total,2023,Total,Tasa Abandono,0.820820820820821
Pando,Total,Total,2023,Total,Tasa Abandono,5.780925806682403
Pando,Público,Total,2023,Total,Tasa Abandono,6.0933547942055535
Pando,Privado,Total,2023,Total,Tasa Abandono,1.3978494623655913
BOLIVIA,Total,Total,2023,Hombres,Tasa Abandono,1.9278265414344453
BOLIVIA,Público,Total,2023,Hombres,Tasa Abandono,2.0525970098299884
BOLIVIA,Privado,Total,2023,Hombres,Tasa Abandono,0.8663038124944806
Chuquisaca,Total,Total,2023,Hombres,Tasa Abandono,2.130632668813714
Chuquisaca,Público,Total,2023,Hombres,Tasa Abandono,2.2932764639721945
Chuquisaca,Privado,Total,2023,Hombres,Tasa Abandono,0.4640023948510698
La Paz,Total,Total,2023,Hombres,Tasa Abandono,1.6168458724097925
La Paz,Público,Total,2023,Hombres,Tasa Abandono,1.7677876581158807
La Paz,Privado,Total,2023,Hombres,Tasa Abandono,0.5774641972197709
Cochabamba,Total,Total,2023,Hombres,Tasa Abandono,1.734897385859192
Cochabamba,Público,Total,2023,Hombres,Tasa Abandono,1.840382517168338
Cochabamba,Privado,Total,2023,Hombres,Tasa Abandono,0.8724171859626135
Oruro,Total,Total,2023,Hombres,Tasa Abandono,1.5433741351782928
Oruro,Público,Total,2023,Hombres,Tasa Abandono,1.6464329762099303
Oruro,Privado,Total,2023,Hombres,Tasa Abandono,0.38435828877005335
Potosí,Total,Total,2023,Hombres,Tasa Abandono,2.2641207531068384
Potosí,Público,Total,2023,Hombres,Tasa Abandono,2.318643068933137
Potosí,Privado,Total,2023,Hombres,Tasa Abandono,0.7443531827515402
Tarija,Total,Total,2023,Hombres,Tasa Abandono,1.7302214853547562
Tarija,Público,Total,2023,Hombres,Tasa Abandono,1.8438609376912711
Tarija,Privado,Total,2023,Hombres,Tasa Abandono,0.30668966839179623
Santa Cruz,Total,Total,2023,Hombres,Tasa Abandono,1.9323131379689984
Santa Cruz,Público,Total,2023,Hombres,Tasa Abandono,2.0221569855223294
Santa Cruz,Privado,Total,2023,Hombres,Tasa Abandono,1.2882791854500224
Beni,Total,Total,2023,Hombres,Tasa Abandono,3.4106927104309515
Beni,Público,Total,2023,Hombres,Tasa Abandono,3.6080583592572073
Beni,Privado,Total,2023,Hombres,Tasa Abandono,0.9241827828170447
Pando,Total,Total,2023,Hombres,Tasa Abandono,4.023408924652533
Pando,Público,Total,2023,Hombres,Tasa Abandono,4.2035521407494
Pando,Privado,Total,2023,Hombres,Tasa Abandono,1.2744265080713688
Pando,Total,INICIAL,2023,Hombres,Tasa Abandono,1.7331932773109415
Pando,Público,Total,2023,Hombres,Tasa Abandono,1.6971405402274482
Pando,Privado,Total,2023,Hombres,Tasa Abandono,2.016271666077114
Chuquisaca,Total,Total,2023,Hombres,Tasa Abandono,1.377860812704345
Chuquisaca,Público,Total,2023,Hombres,Tasa Abandono,1.4104017126306525
Chuquisaca,Privado,Total,2023,Hombres,Tasa Abandono,0.9630818619582671
La Paz,Total,Total,2023,Hombres,Tasa Abandono,1.562182081251548
La Paz,Público,Total,2023,Hombres,Tasa Abandono,1.588852324146441
La Paz,Privado,Total,2023,Hombres,Tasa Abandono,1.3678096308787717
Cochabamba,Total,Total,2023,Hombres,Tasa Abandono,1.832186895742861
Cochabamba,Público,Total,2023,Hombres,Tasa Abandono,1.778605602425041
Cochabamba,Privado,Total,2023,Hombres,Tasa Abandono,2.1843494959193483
Oruro,Total,Total,2023,Hombres,Tasa Abandono,1.5102360443002592
Oruro,Público,Total,2023,Hombres,Tasa Abandono,1.5794550277308892
Oruro,Privado,Total,2023,Hombres,Tasa Abandono,0.6201550387596897
Potosí,Total,Total,2023,Hombres,Tasa Abandono,1.2386231437760895
Potosí,Público,Total,2023,Hombres,Tasa Abandono,1.2258201658045773
Potosí,Privado,Total,2023,Hombres,Tasa Abandono,1.6000000000000003
Tarija,Total,Total,2023,Hombres,Tasa Abandono,1.853307873750423
Tarija,Público,Total,2023,Hombres,Tasa Abandono,1.943974885293408
Tarija,Privado,Total,2023,Hombres,Tasa Abandono,0.644122383252818
Santa Cruz,Total,Total,2023,Hombres,Tasa Abandono,1.9365227340141555
Santa Cruz,Público,Total,2023,Hombres,Tasa Abandono,1.77816463566277
Santa Cruz,Privado,Total,2023,Hombres,Tasa Abandono,2.847738981110476
Beni,Total,Total,2023,Hombres,Tasa Abandono,2.010449795547479
Beni,Público,Total,2023,Hombres,Tasa Abandono,2.0530048525569256
Beni,Privado,Total,2023,Hombres,Tasa Abandono,1.564537157757497
Pando,Total,Total,2023,Hombres,Tasa Abandono,3.2530629488804403
Pando,Público,Total,2023,Hombres,Tasa Abandono,3.370786516853937
Pando,Privado,Total,2023,Hombres,Tasa Abandono,1.4084507042253525
Pando,Total,PRIMARIA,2023,Hombres,Tasa Abandono,1.2021848696929542
Pando,Público,Total,2023,Hombres,Tasa Abandono,1.25033718096442
Pando,Privado,Total,2023,Hombres,Tasa Abandono,0.7569313283063481
Chuquisaca,Total,Total,2023,Hombres,Tasa Abandono,1.0355197458011804
Chuquisaca,Público,Total,2023,Hombres,Tasa Abandono,1.1025768087215064
Chuquisaca,Privado,Total,2023,Hombres,Tasa Abandono,0.3040540540540544
La Paz,Total,Total,2023,Hombres,Tasa Abandono,0.9946808510638309
La Paz,Público,Total,2023,Hombres,Tasa Abandono,1.0657181662923791
La Paz,Privado,Total,2023,Hombres,Tasa Abandono,0.4786558562078741
Cochabamba,Total,Total,2023,Hombres,Tasa Abandono,0.9941972920696299
Cochabamba,Público,Total,2023,Hombres,Tasa Abandono,1.022612827421168
Cochabamba,Privado,Total,2023,Hombres,Tasa Abandono,0.7417603425862189
Oruro,Total,Total,2023,Hombres,Tasa Abandono,0.7938903646462192
Oruro,Público,Total,2023,Hombres,Tasa Abandono,0.8228968592223468
Oruro,Privado,Total,2023,Hombres,Tasa Abandono,0.4569687738004571
Potosí,Total,Total,2023,Hombres,Tasa Abandono,1.112856267238734
Potosí,Público,Total,2023,Hombres,Tasa Abandono,1.125195277739326
Potosí,Privado,Total,2023,Hombres,Tasa Abandono,0.7321537522879806
Tarija,Total,Total,2023,Hombres,Tasa Abandono,1.1605589875847204
Tarija,Público,Total,2023,Hombres,Tasa Abandono,1.2209302325581393
Tarija,Privado,Total,2023,Hombres,Tasa Abandono,0.37720033528918717
Santa Cruz,Total,Total,2023,Hombres,Tasa Abandono,1.3604397923842155
Santa Cruz,Público,Total,2023,Hombres,Tasa Abandono,1.384260307805126
Santa Cruz,Privado,Total,2023,Hombres,Tasa Abandono,1.1685490877497817
Beni,Total,Total,2023,Hombres,Tasa Abandono,2.271368798565444
Beni,Público,Total,2023,Hombres,Tasa Abandono,2.391286981066764
Beni,Privado,Total,2023,Hombres,Tasa Abandono,0.5386687187379762
Pando,Total,Total,2023,Hombres,Tasa Abandono,2.3887973640856717
Pando,Público,Total,2023,Hombres,Tasa Abandono,2.485220056930159
Pando,Privado,Total,2023,Hombres,Tasa Abandono,0.8650519031141871
Pando,Total,SECUNDARIA,2023,Hombres,Tasa Abandono,2.8147407305840058
Pando,Público,Total,2023,Hombres,Tasa Abandono,3.0872234600654833
Pando,Privado,Total,2023,Hombres,Tasa Abandono,0.6471556929477348
Chuquisaca,Total,Total,2023,Hombres,Tasa Abandono,3.568464730290449
